ResourceID,Camera FOV,Camera Far,Camera Near,Camera Type,Center Mode,Cloud Storage URL,Coordinates,Description,Documents,Drawings,Explicit Center X,Explicit Center Y,Explicit Center Z,Explicit Radius X,Explicit Radius Y,Explicit Radius Z,File,File Format Type,Keywords,Max Angle X,Max Angle Y,Max Dist,Max Pan X,Max Pan Y,Max Pan Z,Max Phi,Max Theta,Measurement Unit,Min Angle X,Min Angle Y,Min Dist,Min Pan X,Min Pan Y,Min Pan Z,Min Phi,Min Theta,Motifs,Panel Number,Photographs,Radius Mode,Scene Lighting,Site ID,Start Angle X,Start Angle Y,Start Distance,Start Pan X,Start Pan Y,Start Pan Z,Start Phi,Start Theta,Thumbnail Image,Title,Trackball Type
b0b0b0b0-0000-2601-0000-000000000000,,,,,,"{'url': 'https://lcai-assets.s3.amazonaws.com/models/LN4232-F26-P1.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.28147415 37.36010011)),"Barely visible due to water erosion of this bedrock outcrop, Panel P consists of two side-by-side gridded ovals divided by numerous vertical lines, three connected circles in linear arrangement, a circle, three circular vulvaforms, and a vertical line. An archer with bow and arrow, apparently shooting at a fellow anthropomorph, and three additional but separate anthropomorphs are also present. The archer and the anthropomorph being shot at both have circles outlining their dot heads. The three separate anthropomorphs are bowlegged, making them similar in appearance of those that might be seen in the Anasazi area of the Virgin River.<br><br>Located on a horizontal surface, the panel comprises11 images representing 4 motifs: 3 Anthropomorphic (1 Linear Figure and 1 Line of Humans); 1 Zoomorphic (Big Horn); 1 Tracks (Bird Track); and 6 Geometric (Complex Geometric and Barred Oval).",,"[{""resourceId"": ""b0b0b0b0-0000-2636-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424b8-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262A-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424b9-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262B-0004-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424ba-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262E-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424bb-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2636-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424bc-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262C-0004-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424bd-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262D-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424be-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262E-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424bf-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2636-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424c0-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2636-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424c1-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,"[{""resourceId"": ""b0b0b0b0-0000-2601-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a1-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262A-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a2-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262A-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a3-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262B-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a4-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262B-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a5-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262B-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a6-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262C-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a7-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262C-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a8-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262C-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310a9-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262C-0005-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310aa-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262D-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310ab-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262D-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310ac-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262E-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""268310ad-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-262E-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424b4-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,LN4232,,,,,,,,,/files/uploadedfiles/Red-Pigment_Feature26_Panel1_preview.jpg,LN4232 Feature 26 -  Panel 1,
2e85fc5b-5ea3-4930-ad8e-a0c5294466c1,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN4060-LOCUS-B-PANEL-10-13.nxs', 'url_label': ''}",,"Bighorn sheep facing right, faded abstract motifs(?)",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN4060,,,,,,,,,,Locus B - Panel 10-13,
b0b0b0b0-0000-1901-0000-000000000000,,,,,,"{'url': 'https://lcai-assets.s3.amazonaws.com/models/LN4232-F19-P1-2.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.28265399 37.35962936)),,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,"[{""resourceId"": ""b0b0b0b0-0000-1912-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26831089-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-1912-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2683108a-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-1901-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2683108b-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-1901-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2683108c-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-1901-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2683108d-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-1902-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2683108e-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-1912-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2683108f-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,LN4232,,,,,,,,,/files/uploadedfiles/Red-Pigment_Feature19_Panel1-2_preview.jpg,LN4232 Feature 19 - Panels 1 and 2,
b0b0b0b0-0000-2901-0000-000000000000,,,,,,"{'url': 'https://lcai-assets.s3.amazonaws.com/models/LN4232-F29-P1.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.28137214 37.36024262)),The panel comprises 5 images representing a Geometric motif (3 Complex and 2 Simple).,,"[{""resourceId"": ""b0b0b0b0-0000-2901-0004-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424db-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2910-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424dc-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,"[{""resourceId"": ""b0b0b0b0-0000-2901-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424d3-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2901-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424d4-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2901-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424d5-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2901-0005-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424d6-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-2901-0006-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424d7-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,LN4232,,,,,,,,,/files/uploadedfiles/Red-Pigment_Feature29_Panel1_preview.jpg,LN4232 Feature 29 - Panel 1,
b0b0b0b0-0000-3201-0000-000000000000,,,,,,"{'url': 'https://lcai-assets.s3.amazonaws.com/models/LN4232-F32-P1.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.2813695 37.36041614)),"The panel comprises 4 images representing Zoomorphic motifs (3 Big Horn, 1 Cervid).<br><br>This highly visible panel is situated on the north canyon wall. It features four zoomrophs that represent two pecking episodes based on variation in repatination. The largest zoomorph, 1.3 m in length, is both a bighorn sheep and a deer in depiction. Although the sheep's horns are most apparent, two lightly pecked antler horns extend upward from the sheep's upper horn, and the second antler with three terminal branches originates at the back of the neck below the lower sheep horn. The deer's antlers are a later addition to the sheep but appear to be the same relative age. A curved tail and the rear legs may have been repecked at a later date. With long, sweeping, upturned tails, the next three zoomorphs are much smaller than the deer/sheep element and have short ""ears"" rather than the long, curved sheep horns. These smaller animals are thought to represent canines, or possibly predatory animals such as pumas. One of the long-tailed animals is more recently pecked than the other elements on this panel.",,"[{""resourceId"": ""b0b0b0b0-0000-3217-0004-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424f6-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,"[{""resourceId"": ""b0b0b0b0-0000-3201-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424ee-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3201-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424ef-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3217-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424f0-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3217-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424f1-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3217-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""27b424f2-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,LN4232,,,,,,,,,/files/uploadedfiles/Red-Pigment_Feature32_Panel1_preview.jpg,LN4232 Feature 32 - Panel 1,
b0b0b0b0-0000-3202-0000-000000000000,,,,,,"{'url': 'https://lcai-assets.s3.amazonaws.com/models/LN4232-F32-P2.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.2813695 37.36041614)),"The panel comprises 3 images representing 2 motifs: 1 Anthropomorph (Pahranagat Pattern Body) and 2 Big Horn.<br><br>Although hard to discern, the primary element on this cliff face panel is a Pahranagat patterned body antrhopomorph. It is portrayed with fringe along the lower body outline and has at least three rows of vertically aligned dots for its interior design. Below the Pahranagat-style figure is a double-tailed circle and a small sheep element.",,"[{""resourceId"": ""b0b0b0b0-0000-3217-0008-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8762-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,"[{""resourceId"": ""b0b0b0b0-0000-3202-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df875a-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3202-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df875b-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3217-0005-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df875c-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3217-0006-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df875d-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3217-0007-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df875e-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,LN4232,,,,,,,,,/files/uploadedfiles/Red-Pigment_Feature32_Panel2_preview.jpg,LN4232 Feature 32 - Panel 2,
b0b0b0b0-0000-3701-0000-000000000000,,,,,,"{'url': 'https://lcai-assets.s3.amazonaws.com/models/LN4232-F37-P1.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.28121132 37.36016297)),"Single Pahranagat Patterned-body Anthropomorph. Note weighed atlatl.<br><br>Measuring 57 cm tall and high above the canyon floor in an area that is difficult and dangerous to access, a single, well-defined Pahranagat patterned body antropomorph is depicted. A weighted atlatl extends horizontally from its right side, and fringe hangs between the two stick legs. The figure's internal design is composed of two vertical lines, one each to the inside of the defining body shape lines. In addition, there are three dotted lines, the left dotted line having eight dots and the other two having seven dots each. A horizontal line connects the three dotted lines at the third dot down from the top. The top or ""head"" of the figure is expressed by two lines extending upward as a continuation of the outside body lines and legs, the right side terminating in a dot. The left side of the figure is lost as a result of rock spalling.<br><br>The panel comprises 6 images representing 3 motifs: 3 Anthropomorphic (2 Pahranagat Pattern Bodies and a Pahranagat Headdress); 1 Material Culture (Atlatl); and 2 Zoomorphic (1 Big Horn, 1 Quadruped)",,"[{""resourceId"": ""b0b0b0b0-0000-3701-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df877d-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3707-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df877e-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,"[{""resourceId"": ""b0b0b0b0-0000-3701-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8774-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3701-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8775-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3701-0004-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8776-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3701-0005-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8777-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3701-0006-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8778-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-3701-0007-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8779-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,LN4232,,,,,,,,,/files/uploadedfiles/Red-Pigment_Feature37_Panel1_preview.jpg,LN4232 Feature 37 -  Panel 1,
2a54de8a-86b0-4ef3-abf4-42bd73dd3e91,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN4060-LOCUS-B-PANEL-9-10.nxs', 'url_label': ''}",,"Elongated rectangle (human figure), concentric circle, segmented oval, other abstract designs, and multiple quadrupeds including bighorn sheep.",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN4060,,,,,,,,,,Locus B - Panel 9-10,
b0b0b0b0-0000-4701-0000-000000000000,,,,,,"{'url': 'https://lcai-assets.s3.amazonaws.com/models/LN4232-F47-P1.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.28047888 37.36043717)),"This panel contains two Geometric images: 1 is an engraved (pecked)  Simple Geometric and the other is a prominent Concentric Circle which is both engraved (pecked) and painted with red pigment.<br><br>Complex concentric circle, 5 pecked circles alternating with 4 red pigment circles.<br><br>Situated at the mouth of the canyon on the southern wall, Panel A contains a concentric circle consisting of four pecked circles and three alternating red pigment circles painted on the raised, natural rock surface. Slightly above the concentric circle element and to its right is a short vertical line, a curvilinear vertical line, and a tilted chevron element.",,"[{""resourceId"": ""b0b0b0b0-0000-4701-0002-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8796-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-4733-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8797-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,"[{""resourceId"": ""b0b0b0b0-0000-4701-0001-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8790-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-4701-0004-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8791-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""b0b0b0b0-0000-4701-0003-000000000000"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28df8792-949c-11f0-bc3b-02553ffbe539"", ""inverseOntologyProperty"": """"}]",,,LN4232,,,,,,,,,/files/uploadedfiles/Red-Pigment_Feature47_Panel1_preview.jpg,LN4232 Feature 47 - Panel 1,
